3.210530, 1.615896
3.256087, 1.641590
3.310178, 1.660555
3.327877, 1.690526
3.333012, 1.715775
3.337365, 1.739669
3.297486, 1.757638
3.273242, 1.768222
3.221919, 1.780210
3.192808, 1.793665
3.180782, 1.801892
3.134843, 1.814010
3.107468, 1.824755
3.046586, 1.836594
2.990792, 1.845266
2.925044, 1.841795
2.795862, 1.829366
2.736285, 1.827817
2.687867, 1.839768
2.659068, 1.849016
2.638885, 1.856742
2.566634, 1.866344
2.520444, 1.874036
2.484830, 1.889007
2.465715, 1.903579
2.454809, 1.915683
2.402656, 1.929386
2.373041, 1.943733
2.312334, 1.962666
2.281190, 1.977060
2.262435, 1.989072
2.259189, 2.007672
2.263136, 2.027887
2.233219, 2.045992
2.215222, 2.061348
2.207287, 2.075775
2.166632, 2.088035
2.143137, 2.096758
2.063831, 2.105731
1.999918, 2.120187
1.958281, 2.132032
1.898930, 2.165377
1.878885, 2.187044
1.863489, 2.212462
1.857678, 2.229661
1.857490, 2.242393
1.818786, 2.288523
1.809578, 2.321964
1.835122, 2.398293
1.891399, 2.460044
1.924247, 2.490139
1.930558, 2.512341
1.938641, 2.525888
1.957456, 2.542519
1.965604, 2.551284
1.973645, 2.557057
1.984995, 2.568819
1.992607, 2.577682
2.007405, 2.587584
2.015543, 2.594847
2.018376, 2.600060
2.025118, 2.604729
2.028369, 2.608192
2.021467, 2.632481
2.007389, 2.663171
1.952799, 2.774279
1.920120, 2.880143
1.925008, 2.920680
1.961603, 2.960610
1.980208, 2.996731
1.989266, 3.024581
2.007172, 3.064975
2.015639, 3.098816
2.040381, 3.133107
2.056150, 3.162728
2.066245, 3.185573
2.106663, 3.215828
2.129117, 3.238574
2.154126, 3.269792
2.167192, 3.296216
2.176164, 3.320042
2.190768, 3.350856
2.198625, 3.375609
2.203336, 3.394048
2.257473, 3.427100
2.287249, 3.451882
2.309187, 3.486780
2.325807, 3.512840
2.334710, 3.533886
2.383242, 3.563053
2.417156, 3.585822
2.439665, 3.617828
2.457143, 3.642344
2.465783, 3.662746
2.516884, 3.698987
2.546160, 3.727046
2.594940, 3.765866
2.625566, 3.795783
2.645462, 3.816044
2.685200, 3.851824
2.711970, 3.877276
2.757798, 3.916060
2.782850, 3.946367
2.795944, 3.970563
2.830373, 4.006482
2.849488, 4.032447
2.891740, 4.067910
2.915331, 4.091820
2.929330, 4.112024
2.952176, 4.143664
2.965244, 4.165379
2.987790, 4.205711
2.994979, 4.235877
2.995627, 4.260447
2.999251, 4.310910
2.990566, 4.352490
2.987729, 4.413262
2.970297, 4.462051
2.951333, 4.496108
2.919230, 4.535170
2.890970, 4.559373
2.886529, 4.570785
2.876587, 4.581656
2.875731, 4.589041
2.811714, 4.621483
2.773424, 4.638894
2.737399, 4.654290
2.717812, 4.662525
2.699364, 4.671272
2.686058, 4.679419
2.677936, 4.685405
2.661994, 4.702562
2.673013, 4.754140
2.707815, 4.863971
2.723113, 4.967827
2.716650, 5.002879
2.687280, 5.043062
2.665719, 5.075862
2.654754, 5.098727
2.682108, 5.132188
2.699707, 5.155579
2.724141, 5.184742
2.732442, 5.208700
2.734243, 5.227040
2.709214, 5.248550
2.688503, 5.265975
2.648539, 5.281970
2.619732, 5.296626
2.599298, 5.309082
2.560462, 5.319507
2.533804, 5.328078
2.470315, 5.344869
2.407223, 5.358730
2.361030, 5.368843
2.315209, 5.381152
2.267954, 5.394379
2.213451, 5.410008
2.173097, 5.423235
2.136768, 5.433508
2.100700, 5.438512
2.079513, 5.444372
2.033225, 5.459010
1.992981, 5.468423
1.962687, 5.482437
1.918543, 5.484024
1.884244, 5.486776
1.840303, 5.491602
1.800104, 5.497360
1.765130, 5.503187
1.727640, 5.513722
1.687888, 5.521866
1.653787, 5.528735
1.622168, 5.538700
1.595148, 5.545881
1.570622, 5.550430
1.548904, 5.552970
1.495094, 5.562049
1.444574, 5.570593
1.413243, 5.578836
1.372414, 5.583612
1.333165, 5.588708
1.256814, 5.594499
1.199455, 5.600387
1.148293, 5.609201
1.105897, 5.616511
1.066579, 5.623114
1.023040, 5.627832
0.990731, 5.628764
0.965418, 5.631842
0.940955, 5.635333
0.918047, 5.638051
0.881373, 5.634175
0.854461, 5.633073
0.833973, 5.634306
0.796644, 5.632979
0.769748, 5.631268
0.736487, 5.630027
0.709981, 5.626204
0.686421, 5.626023
0.647841, 5.626564
0.614218, 5.627552
0.558617, 5.626688
0.521059, 5.626609
0.491502, 5.628357
0.438215, 5.630653
0.393508, 5.631241
0.332838, 5.634796
0.289113, 5.639311
0.259523, 5.641903
0.186241, 5.644686
0.123825, 5.651018
0.061569, 5.655776
0.015851, 5.657613
-0.010751, 5.658678
-0.077810, 5.661699
-0.127955, 5.667140
-0.159298, 5.671264
-0.178336, 5.671797
-0.196951, 5.673040
-0.227658, 5.674242
-0.252354, 5.671970
-0.276819, 5.669794
-0.301891, 5.671211
-0.321166, 5.671621
-0.357146, 5.669674
-0.382126, 5.664771
-0.417536, 5.664365
-0.447533, 5.667277
-0.469798, 5.671760
-0.504525, 5.677402
-0.530278, 5.674832
-0.546930, 5.674458
-0.585362, 5.677203
-0.614241, 5.680534
-0.663526, 5.683480
-0.703699, 5.685304
-0.733341, 5.689282
-0.780557, 5.688274
-0.815046, 5.688962
-0.872169, 5.690336
-0.914488, 5.689829
-0.944126, 5.687597
-0.988700, 5.683398
-1.023858, 5.680478
-1.078096, 5.671217
-1.115732, 5.661303
-1.137379, 5.651178
-1.175363, 5.636748
-1.202560, 5.620356
-1.238534, 5.607247
-1.267061, 5.593496
-1.289949, 5.582249
-1.326994, 5.559307
-1.354025, 5.540878
-1.384153, 5.520399
-1.413108, 5.497142
-1.434860, 5.478333
-1.459725, 5.451960
-1.478074, 5.427398
-1.502274, 5.399925
-1.521729, 5.373777
-1.538863, 5.349453
-1.561868, 5.319015
-1.574054, 5.292763
-1.595536, 5.260186
-1.611824, 5.227817
-1.623702, 5.198752
-1.637960, 5.167544
-1.648543, 5.139153
-1.654822, 5.103814
-1.663551, 5.068963
-1.665855, 5.041254
-1.673566, 4.996675
-1.684543, 4.955980
-1.692306, 4.905350
-1.705782, 4.858567
-1.716513, 4.810302
-1.721814, 4.762280
-1.732062, 4.720699
-1.743853, 4.670368
-1.748654, 4.629197
-1.759465, 4.587328
-1.763588, 4.545054
-1.770765, 4.508077
-1.777499, 4.472864
-1.786171, 4.437143
-1.794904, 4.411058
-1.805740, 4.383814
-1.818357, 4.359154
-1.827940, 4.329742
-1.839162, 4.299549
-1.847307, 4.268549
-1.856980, 4.235802
-1.867008, 4.205595
-1.870894, 4.178915
-1.876579, 4.150028
-1.885898, 4.122423
-1.884528, 4.080120
-1.883710, 4.047104
-1.893365, 4.007472
-1.905599, 3.968910
-1.912399, 3.936558
-1.919121, 3.900170
-1.923692, 3.865462
-1.936253, 3.828972
-1.945300, 3.801096
-1.954798, 3.771937
-1.961138, 3.729843
-1.969612, 3.695212
-1.980200, 3.654279
-1.987575, 3.616373
-1.995486, 3.580625
-2.012840, 3.541837
-2.022239, 3.510692
-2.029265, 3.473509
-2.035726, 3.438507
-2.041547, 3.406687
-2.053990, 3.364800
-2.062129, 3.328109
-2.075528, 3.288348
-2.083648, 3.253531
-2.090912, 3.223956
-2.101642, 3.189437
-2.115393, 3.156641
-2.123529, 3.114070
-2.131374, 3.080146
-2.139294, 3.044964
-2.148084, 3.005059
-2.159083, 2.966174
-2.171764, 2.920355
-2.185152, 2.880842
-2.193883, 2.845748
-2.202539, 2.806965
-2.211184, 2.767855
-2.222687, 2.724506
-2.233199, 2.689077
-2.240320, 2.656613
-2.247078, 2.621047
-2.256639, 2.586940
-2.263761, 2.549625
-2.269842, 2.516370
-2.275778, 2.484575
-2.282839, 2.449835
-2.287674, 2.418333
-2.294198, 2.379662
-2.302905, 2.346443
-2.307962, 2.315700
-2.311877, 2.279976
-2.314172, 2.248278
-2.314157, 2.215102
-2.321184, 2.181943
-2.324453, 2.152545
-2.332530, 2.113248
-2.336181, 2.082132
-2.338777, 2.050147
-2.334590, 2.015623
-2.331684, 1.986273
-2.324607, 1.949045
-2.321968, 1.916693
-2.321585, 1.889478
-2.322666, 1.854536
-2.322215, 1.820000
-2.318228, 1.786496
-2.312773, 1.757218
-2.309055, 1.730649
-2.298373, 1.698034
-2.288263, 1.668857
-2.277691, 1.630615
-2.269271, 1.597575
-2.260965, 1.562050
-2.249331, 1.525234
-2.239594, 1.491864
-2.228133, 1.452720
-2.215655, 1.415001
-2.206182, 1.380574
-2.177353, 1.352018
-2.154292, 1.326076
-2.134455, 1.296009
-2.119492, 1.271096
-2.104662, 1.246074
-2.075093, 1.218676
-2.052594, 1.191804
-2.016217, 1.163047
-1.985016, 1.138620
-1.961636, 1.113409
-1.935976, 1.087807
-1.914323, 1.065452
-1.880168, 1.046104
-1.845253, 1.021985
-1.818438, 0.998617
-1.777513, 0.968579
-1.744566, 0.943481
-1.705663, 0.926261
-1.671517, 0.909644
-1.640368, 0.889942
-1.590210, 0.866639
-1.543077, 0.842920
-1.491169, 0.824239
-1.435733, 0.803616
-1.377924, 0.780941
-1.320234, 0.761131
-1.248057, 0.738236
-1.173043, 0.718716
-1.099575, 0.696652
-1.040034, 0.678599
-0.982577, 0.661747
-0.936934, 0.646666
-0.903594, 0.629610
-0.869627, 0.614444
-0.847421, 0.601461
-0.830709, 0.587776
-0.815676, 0.576510
-0.794059, 0.559317
-0.777907, 0.546901
-0.759516, 0.533954
-0.746390, 0.522571
-0.739453, 0.515831
-0.725999, 0.502804
-0.705468, 0.490665
-0.693721, 0.481517
-0.683270, 0.470524
-0.672758, 0.463746
-0.656848, 0.456984
-0.632174, 0.445970
-0.604503, 0.435361
-0.604790, 0.432110
-0.614035, 0.435191
-0.595062, 0.430037
-0.580853, 0.424894
-0.567449, 0.421727
-0.536668, 0.407289
-0.506226, 0.395627
-0.455504, 0.385082
-0.412518, 0.374237
-0.371982, 0.364410
-0.331659, 0.354988
-0.294964, 0.345917
-0.260824, 0.337121
-0.231964, 0.328142
-0.209775, 0.321549
-0.175041, 0.309472
-0.151342, 0.301080
-0.129231, 0.294816
-0.112071, 0.289380
-0.100733, 0.286080
-0.081838, 0.278765
-0.067644, 0.273032
-0.046234, 0.266762
-0.025749, 0.261456
-0.022881, 0.260852
-0.008814, 0.256930
0.000813, 0.253398
0.018647, 0.249567
0.034696, 0.244435
0.040891, 0.239609
0.052531, 0.237177
0.064156, 0.230790
0.071715, 0.226289
0.078882, 0.223152
0.090459, 0.218610
0.097180, 0.214068
0.101046, 0.212290
0.098895, 0.213723
0.113219, 0.210844
0.108463, 0.209425
0.109151, 0.213258
0.111967, 0.212543
0.119977, 0.212026
0.124935, 0.211236
0.130733, 0.213785
0.129539, 0.209484
0.131423, 0.204633
0.137846, 0.199114
0.134308, 0.198920
0.139029, 0.199596
0.142698, 0.200657
0.148668, 0.201333
0.150692, 0.203159
0.157935, 0.202136
0.154283, 0.201362
0.147587, 0.201720
0.150473, 0.200888
0.150636, 0.202859
0.144232, 0.204319
